"id","nome","status","estado_id","selecionada"
"1424","NOVA MONTE VERDE","1","13",NULL
"1425","NOVA MUTUM","1","13",NULL
"1426","NOVA OLIMPIA","1","13",NULL
"1427","NOVA SANTA HELENA","1","13",NULL
"1428","NOVA UBIRATA","1","13",NULL
"1429","NOVA XAVANTINA","1","13",NULL
"1430","NOVO HORIZONTE DO NORTE","1","13",NULL
"1431","NOVO MUNDO","1","13",NULL
"1432","NOVO SANTO ANTONIO","1","13",NULL
"1433","NOVO SAO JOAQUIM","1","13",NULL
"1434","PARANAITA","1","13",NULL
"1435","PARANATINGA","1","13",NULL
"1436","PEDRA PRETA","1","13",NULL
"1437","PEIXOTO DE AZEVEDO","1","13",NULL
"1438","PLANALTO DA SERRA","1","13",NULL
"1439","POCONE","1","13",NULL
"1440","PONTAL DO ARAGUAIA","1","13",NULL
"1441","PONTE BRANCA","1","13",NULL
"1442","PONTES E LACERDA","1","13",NULL
"1443","PORTO ALEGRE DO NORTE","1","13",NULL
"1444","PORTO DOS GAUCHOS","1","13",NULL
"1445","PORTO ESPERIDIAO","1","13",NULL
"1446","PORTO ESTRELA","1","13",NULL
"1447","POXOREO","1","13",NULL
"1448","PRIMAVERA DO LESTE","1","13",NULL
"1449","QUERENCIA","1","13",NULL
"1450","RESERVA DO CABACAL","1","13",NULL
"1451","RIBEIRAO CASCALHEIRA","1","13",NULL
"1452","RIBEIRAOZINHO","1","13",NULL
"1453","RIO BRANCO","1","13",NULL
"1454","RONDOLANDIA","1","13",NULL
"1455","RONDONOPOLIS","1","13",NULL
"1456","ROSARIO OESTE","1","13",NULL
"1457","SALTO DO CEU","1","13",NULL
"1458","SANTA CARMEM","1","13",NULL
"1459","SANTA CRUZ DO XINGU","1","13",NULL
"1460","SANTA RITA DO TRIVELATO","1","13",NULL
"1461","SANTA TEREZINHA","1","13",NULL
"1462","SANTO AFONSO","1","13",NULL
"1463","SANTO ANTONIO DO LESTE","1","13",NULL
"1464","SANTO ANTONIO DO LEVERGER","1","13",NULL
"1465","SAO FELIX DO ARAGUAIA","1","13",NULL
"1466","SAO JOSE DO POVO","1","13",NULL
"1467","SAO JOSE DO RIO CLARO","1","13",NULL
"1468","SAO JOSE DO XINGU","1","13",NULL
"1469","SAO JOSE DOS QUATRO MARCOS","1","13",NULL
"1470","SAO PEDRO DA CIPA","1","13",NULL
"1471","SAPEZAL","1","13",NULL
"1472","SERRA NOVA DOURADA","1","13",NULL
"1473","SINOP","1","13",NULL
"1474","SORRISO","1","13",NULL
"1475","TABAPORA","1","13",NULL
"1476","TANGARA DA SERRA","1","13",NULL
"1477","TAPURAH","1","13",NULL
"1478","TERRA NOVA DO NORTE","1","13",NULL
"1479","TESOURO","1","13",NULL
"1480","TORIXOREU","1","13",NULL
"1481","UNIAO DO SUL","1","13",NULL
"1482","VALE DE SAO DOMINGOS","1","13",NULL
"1483","VARZEA GRANDE","1","13",NULL
"1484","VERA","1","13",NULL
"1485","VILA BELA DA SANTISSIMA TRINDADE","1","13",NULL
"1486","VILA RICA","1","13",NULL
"1487","AGUA CLARA","1","12",NULL
"1488","ALCINOPOLIS","1","12",NULL
"1489","AMAMBAI","1","12",NULL
"1490","ANASTACIO","1","12",NULL
"1491","ANAURILANDIA","1","12",NULL
"1492","ANGELICA","1","12",NULL
"1493","ANTONIO JOAO","1","12",NULL
"1494","APARECIDA DO TABOADO","1","12",NULL
"1495","AQUIDAUANA","1","12",NULL
"1496","ARAL MOREIRA","1","12",NULL
"1497","BANDEIRANTES","1","12",NULL
"1498","BATAGUASSU","1","12",NULL
"1499","BATAIPORA","1","12",NULL
"1500","BELA VISTA","1","12",NULL
"1501","BODOQUENA","1","12",NULL
"1502","BONITO","1","12",NULL
"1503","BRASILANDIA","1","12",NULL
"1504","CAARAPO","1","12",NULL
"1505","CAMAPUA","1","12",NULL
"1506","CAMPO GRANDE","1","12",NULL
"1507","CARACOL","1","12",NULL
"1508","CASSILANDIA","1","12",NULL
"1509","CHAPADAO DO SUL","1","12",NULL
"1510","CORGUINHO","1","12",NULL
"1511","CORONEL SAPUCAIA","1","12",NULL
"1512","CORUMBA","1","12",NULL
"1513","COSTA RICA","1","12",NULL
"1514","COXIM","1","12",NULL
"1515","DEODAPOLIS","1","12",NULL
"1516","DOIS IRMAOS DO BURITI","1","12",NULL
"1517","DOURADINA","1","12",NULL
"1518","DOURADOS","1","12",NULL
"1519","ELDORADO","1","12",NULL
"1520","FATIMA DO SUL","1","12",NULL
"1521","FIGUEIRAO","1","12",NULL
"1522","GLORIA DE DOURADOS","1","12",NULL
"1523","GUIA LOPES DA LAGUNA","1","12",NULL
"1524","IGUATEMI","1","12",NULL
"1525","INOCENCIA","1","12",NULL
"1526","ITAPORA","1","12",NULL
"1527","ITAQUIRAI","1","12",NULL
"1528","IVINHEMA","1","12",NULL
"1529","JAPORA","1","12",NULL
"1530","JARAGUARI","1","12",NULL
"1531","JARDIM","1","12",NULL
"1532","JATEI","1","12",NULL
"1533","JUTI","1","12",NULL
"1534","LADARIO","1","12",NULL
"1535","LAGUNA CARAPA","1","12",NULL
"1536","MARACAJU","1","12",NULL
"1537","MIRANDA","1","12",NULL
"1538","MUNDO NOVO","1","12",NULL
"1539","NAVIRAI","1","12",NULL
"1540","NIOAQUE","1","12",NULL
"1541","NOVA ALVORADA DO SUL","1","12",NULL
"1542","NOVA ANDRADINA","1","12",NULL
"1543","NOVO HORIZONTE DO SUL","1","12",NULL
"1544","PARANAIBA","1","12",NULL
"1545","PARANHOS","1","12",NULL
"1546","PEDRO GOMES","1","12",NULL
"1547","PONTA PORA","1","12",NULL
"1548","PORTO MURTINHO","1","12",NULL
"1549","RIBAS DO RIO PARDO","1","12",NULL
"1550","RIO BRILHANTE","1","12",NULL
"1551","RIO NEGRO","1","12",NULL
"1552","RIO VERDE DE MATO GROSSO","1","12",NULL
"1553","ROCHEDO","1","12",NULL
"1554","SANTA RITA DO PARDO","1","12",NULL
"1555","SAO GABRIEL DO OESTE","1","12",NULL
"1556","SELVIRIA","1","12",NULL
"1557","SETE QUEDAS","1","12",NULL
"1558","SIDROLANDIA","1","12",NULL
"1559","SONORA","1","12",NULL
"1560","TACURU","1","12",NULL
"1561","TAQUARUSSU","1","12",NULL
"1562","TERENOS","1","12",NULL
"1563","TRES LAGOAS","1","12",NULL
"1564","VICENTINA","1","12",NULL
"1565","ABADIA DOS DOURADOS","1","11",NULL
"1566","ABAETE","1","11",NULL
"1567","ABRE CAMPO","1","11",NULL
"1568","ACAIACA","1","11",NULL
"1569","ACUCENA","1","11",NULL
"1570","AGUA BOA","1","11",NULL
"1571","AGUA COMPRIDA","1","11",NULL
"1572","AGUANIL","1","11",NULL
"1573","AGUAS FORMOSAS","1","11",NULL
"1574","AGUAS VERMELHAS","1","11",NULL
"1575","AIMORES","1","11",NULL
"1576","AIURUOCA","1","11",NULL
"1577","ALAGOA","1","11",NULL
"1578","ALBERTINA","1","11",NULL
"1579","ALEM PARAIBA","1","11",NULL
"1580","ALFENAS","1","11",NULL
"1581","ALFREDO VASCONCELOS","1","11",NULL
"1582","ALMENARA","1","11",NULL
"1583","ALPERCATA","1","11",NULL
"1584","ALPINOPOLIS","1","11",NULL
"1585","ALTEROSA","1","11",NULL
"1586","ALTO CAPARAO","1","11",NULL
"1587","ALTO JEQUITIBA","1","11",NULL
"1588","ALTO RIO DOCE","1","11",NULL
"1589","ALVARENGA","1","11",NULL
"1590","ALVINOPOLIS","1","11",NULL
"1591","ALVORADA DE MINAS","1","11",NULL
"1592","AMPARO DO SERRA","1","11",NULL
"1593","ANDRADAS","1","11",NULL
"1594","ANDRELANDIA","1","11",NULL
"1595","ANGELANDIA","1","11",NULL
"1596","ANTONIO CARLOS","1","11",NULL
"1597","ANTONIO DIAS","1","11",NULL
"1598","ANTONIO PRADO DE MINAS","1","11",NULL
"1599","ARACAI","1","11",NULL
"1600","ARACITABA","1","11",NULL
"1601","ARACUAI","1","11",NULL
"1602","ARAGUARI","1","11",NULL
"1603","ARANTINA","1","11",NULL
"1604","ARAPONGA","1","11",NULL
"1605","ARAPORA","1","11",NULL
"1606","ARAPUA","1","11",NULL
"1607","ARAUJOS","1","11",NULL
"1608","ARAXA","1","11",NULL
"1609","ARCEBURGO","1","11",NULL
"1610","ARCOS","1","11",NULL
"1611","AREADO","1","11",NULL
"1612","ARGIRITA","1","11",NULL
"1613","ARICANDUVA","1","11",NULL
"1614","ARINOS","1","11",NULL
"1615","ASTOLFO DUTRA","1","11",NULL
"1616","ATALEIA","1","11",NULL
"1617","AUGUSTO DE LIMA","1","11",NULL
"1618","BAEPENDI","1","11",NULL
"1619","BALDIM","1","11",NULL
"1620","BAMBUI","1","11",NULL
"1621","BANDEIRA","1","11",NULL
"1622","BANDEIRA DO SUL","1","11",NULL
"1623","BARAO DE COCAIS","1","11",NULL
"1624","BARAO DE MONTE ALTO","1","11",NULL
"1625","BARBACENA","1","11",NULL
"1626","BARRA LONGA","1","11",NULL
"1627","BARROSO","1","11",NULL
"1628","BELA VISTA DE MINAS","1","11",NULL
"1629","BELMIRO BRAGA","1","11",NULL
"1630","BELO HORIZONTE","1","11",NULL
"1631","BELO ORIENTE","1","11",NULL
"1632","BELO VALE","1","11",NULL
"1633","BERILO","1","11",NULL
"1634","BERIZAL","1","11",NULL
"1635","BERTOPOLIS","1","11",NULL
"1636","BETIM","1","11",NULL
"1637","BIAS FORTES","1","11",NULL
"1638","BICAS","1","11",NULL
"1639","BIQUINHAS","1","11",NULL
"1640","BOA ESPERANCA","1","11",NULL
"1641","BOCAINA DE MINAS","1","11",NULL
"1642","BOCAIUVA","1","11",NULL
"1643","BOM DESPACHO","1","11",NULL
"1644","BOM JARDIM DE MINAS","1","11",NULL
"1645","BOM JESUS DA PENHA","1","11",NULL
"1646","BOM JESUS DO AMPARO","1","11",NULL
"1647","BOM JESUS DO GALHO","1","11",NULL
"1648","BOM REPOUSO","1","11",NULL
"1649","BOM SUCESSO","1","11",NULL
"1650","BONFIM","1","11",NULL
"1651","BONFINOPOLIS DE MINAS","1","11",NULL
"1652","BONITO DE MINAS","1","11",NULL
"1653","BORDA DA MATA","1","11",NULL
"1654","BOTELHOS","1","11",NULL
"1655","BOTUMIRIM","1","11",NULL
"1656","BRAS PIRES","1","11",NULL
"1657","BRASILANDIA DE MINAS","1","11",NULL
"1658","BRASILIA DE MINAS","1","11",NULL
"1659","BRASOPOLIS","1","11",NULL
"1660","BRAUNAS","1","11",NULL
"1661","BRUMADINHO","1","11",NULL
"1662","BUENO BRANDAO","1","11",NULL
"1663","BUENOPOLIS","1","11",NULL
"1664","BUGRE","1","11",NULL
"1665","BURITIS","1","11",NULL
"1666","BURITIZEIRO","1","11",NULL
"1667","CABECEIRA GRANDE","1","11",NULL
"1668","CABO VERDE","1","11",NULL
"1669","CACHOEIRA DA PRATA","1","11",NULL
"1670","CACHOEIRA DE MINAS","1","11",NULL
"1671","CACHOEIRA DE PAJEU","1","11",NULL
"1672","CACHOEIRA DOURADA","1","11",NULL
"1673","CAETANOPOLIS","1","11",NULL
"1674","CAETE","1","11",NULL
"1675","CAIANA","1","11",NULL
"1676","CAJURI","1","11",NULL
"1677","CALDAS","1","11",NULL
"1678","CAMACHO","1","11",NULL
"1679","CAMANDUCAIA","1","11",NULL
"1680","CAMBUI","1","11",NULL
"1681","CAMBUQUIRA","1","11",NULL
"1682","CAMPANARIO","1","11",NULL
"1683","CAMPANHA","1","11",NULL
"1684","CAMPESTRE","1","11",NULL
"1685","CAMPINA VERDE","1","11",NULL
"1686","CAMPO AZUL","1","11",NULL
"1687","CAMPO BELO","1","11",NULL
"1688","CAMPO DO MEIO","1","11",NULL
"1689","CAMPO FLORIDO","1","11",NULL
"1690","CAMPOS ALTOS","1","11",NULL
"1691","CAMPOS GERAIS","1","11",NULL
"1692","CANA VERDE","1","11",NULL
"1693","CANAA","1","11",NULL
"1694","CANAPOLIS","1","11",NULL
"1695","CANDEIAS","1","11",NULL
"1696","CANTAGALO","1","11",NULL
"1697","CAPARAO","1","11",NULL
"1698","CAPELA NOVA","1","11",NULL
"1699","CAPELINHA","1","11",NULL
"1700","CAPETINGA","1","11",NULL
"1701","CAPIM BRANCO","1","11",NULL
"1702","CAPINOPOLIS","1","11",NULL
"1703","CAPITAO ANDRADE","1","11",NULL
"1704","CAPITAO ENEAS","1","11",NULL
"1705","CAPITOLIO","1","11",NULL
"1706","CAPUTIRA","1","11",NULL
"1707","CARAI","1","11",NULL
"1708","CARANAIBA","1","11",NULL
"1709","CARANDAI","1","11",NULL
"1710","CARANGOLA","1","11",NULL
"1711","CARATINGA","1","11",NULL
"1712","CARBONITA","1","11",NULL
"1713","CAREACU","1","11",NULL
"1714","CARLOS CHAGAS","1","11",NULL
"1715","CARMESIA","1","11",NULL
"1716","CARMO DA CACHOEIRA","1","11",NULL
"1717","CARMO DA MATA","1","11",NULL
"1718","CARMO DE MINAS","1","11",NULL
"1719","CARMO DO CAJURU","1","11",NULL
"1720","CARMO DO PARANAIBA","1","11",NULL
"1721","CARMO DO RIO CLARO","1","11",NULL
"1722","CARMOPOLIS DE MINAS","1","11",NULL
"1723","CARNEIRINHO","1","11",NULL
"1724","CARRANCAS","1","11",NULL
"1725","CARVALHOPOLIS","1","11",NULL
"1726","CARVALHOS","1","11",NULL
"1727","CASA GRANDE","1","11",NULL
"1728","CASCALHO RICO","1","11",NULL
"1729","CASSIA","1","11",NULL
"1730","CATAGUASES","1","11",NULL
"1731","CATAS ALTAS","1","11",NULL
"1732","CATAS ALTAS DA NORUEGA","1","11",NULL
"1733","CATUJI","1","11",NULL
"1734","CATUTI","1","11",NULL
"1735","CAXAMBU","1","11",NULL
"1736","CEDRO DO ABAETE","1","11",NULL
"1737","CENTRAL DE MINAS","1","11",NULL
"1738","CENTRALINA","1","11",NULL
"1739","CHACARA","1","11",NULL
"1740","CHALE","1","11",NULL
"1741","CHAPADA DO NORTE","1","11",NULL
"1742","CHAPADA GAUCHA","1","11",NULL
"1743","CHIADOR","1","11",NULL
"1744","CIPOTANEA","1","11",NULL
"1745","CLARAVAL","1","11",NULL
"1746","CLARO DOS POCOES","1","11",NULL
"1747","CLAUDIO","1","11",NULL
"1748","COIMBRA","1","11",NULL
"1749","COLUNA","1","11",NULL
"1750","COMENDADOR GOMES","1","11",NULL
"1751","COMERCINHO","1","11",NULL
"1752","CONCEICAO DA APARECIDA","1","11",NULL
"1753","CONCEICAO DA BARRA DE MINAS","1","11",NULL
"1754","CONCEICAO DAS ALAGOAS","1","11",NULL
"1755","CONCEICAO DAS PEDRAS","1","11",NULL
"1756","CONCEICAO DE IPANEMA","1","11",NULL
"1757","CONCEICAO DO MATO DENTRO","1","11",NULL
"1758","CONCEICAO DO PARA","1","11",NULL
"1759","CONCEICAO DO RIO VERDE","1","11",NULL
"1760","CONCEICAO DOS OUROS","1","11",NULL
"1761","CONEGO MARINHO","1","11",NULL
"1762","CONFINS","1","11",NULL
"1763","CONGONHAL","1","11",NULL
"1764","CONGONHAS","1","11",NULL
"1765","CONGONHAS DO NORTE","1","11",NULL
"1766","CONQUISTA","1","11",NULL
"1767","CONSELHEIRO LAFAIETE","1","11",NULL
"1768","CONSELHEIRO PENA","1","11",NULL
"1769","CONSOLACAO","1","11",NULL
"1770","CONTAGEM","1","11",NULL
"1771","COQUEIRAL","1","11",NULL
"1772","CORACAO DE JESUS","1","11",NULL
"1773","CORDISBURGO","1","11",NULL
"1774","CORDISLANDIA","1","11",NULL
"1775","CORINTO","1","11",NULL
"1776","COROACI","1","11",NULL
"1777","COROMANDEL","1","11",NULL
"1778","CORONEL FABRICIANO","1","11",NULL
"1779","CORONEL MURTA","1","11",NULL
"1780","CORONEL PACHECO","1","11",NULL
"1781","CORONEL XAVIER CHAVES","1","11",NULL
"1782","CORREGO DANTA","1","11",NULL
"1783","CORREGO DO BOM JESUS","1","11",NULL
"1784","CORREGO FUNDO","1","11",NULL
"1785","CORREGO NOVO","1","11",NULL
"1786","COUTO DE MAGALHAES DE MINAS","1","11",NULL
"1787","CRISOLITA","1","11",NULL
"1788","CRISTAIS","1","11",NULL
"1789","CRISTALIA","1","11",NULL
"1790","CRISTIANO OTONI","1","11",NULL
"1791","CRISTINA","1","11",NULL
"1792","CRUCILANDIA","1","11",NULL
"1793","CRUZEIRO DA FORTALEZA","1","11",NULL
"1794","CRUZILIA","1","11",NULL
"1795","CUPARAQUE","1","11",NULL
"1796","CURRAL DE DENTRO","1","11",NULL
"1797","CURVELO","1","11",NULL
"1798","DATAS","1","11",NULL
"1799","DELFIM MOREIRA","1","11",NULL
"1800","DELFINOPOLIS","1","11",NULL
"1801","DELTA","1","11",NULL
"1802","DESCOBERTO","1","11",NULL
"1803","DESTERRO DE ENTRE RIOS","1","11",NULL
"1804","DESTERRO DO MELO","1","11",NULL
"1805","DIAMANTINA","1","11",NULL
"1806","DIOGO DE VASCONCELOS","1","11",NULL
"1807","DIONISIO","1","11",NULL
"1808","DIVINESIA","1","11",NULL
"1809","DIVINO","1","11",NULL
"1810","DIVINO DAS LARANJEIRAS","1","11",NULL
"1811","DIVINOLANDIA DE MINAS","1","11",NULL
"1812","DIVINOPOLIS","1","11",NULL
"1813","DIVISA ALEGRE","1","11",NULL
"1814","DIVISA NOVA","1","11",NULL
"1815","DIVISOPOLIS","1","11",NULL
"1816","DOM BOSCO","1","11",NULL
"1817","DOM CAVATI","1","11",NULL
"1818","DOM JOAQUIM","1","11",NULL
"1819","DOM SILVERIO","1","11",NULL
"1820","DOM VICOSO","1","11",NULL
"1821","DONA EUSEBIA","1","11",NULL
"1822","DORES DE CAMPOS","1","11",NULL
"1823","DORES DE GUANHAES","1","11",NULL
"1824","DORES DO INDAIA","1","11",NULL
"1825","DORES DO TURVO","1","11",NULL
"1826","DORESOPOLIS","1","11",NULL
"1827","DOURADOQUARA","1","11",NULL
"1828","DURANDE","1","11",NULL
"1829","ELOI MENDES","1","11",NULL
"1830","ENGENHEIRO CALDAS","1","11",NULL
"1831","ENGENHEIRO NAVARRO","1","11",NULL
"1832","ENTRE FOLHAS","1","11",NULL
"1833","ENTRE RIOS DE MINAS","1","11",NULL
"1834","ERVALIA","1","11",NULL
"1835","ESMERALDAS","1","11",NULL
"1836","ESPERA FELIZ","1","11",NULL
"1837","ESPINOSA","1","11",NULL
"1838","ESPIRITO SANTO DO DOURADO","1","11",NULL
"1839","ESTIVA","1","11",NULL
"1840","ESTRELA DALVA","1","11",NULL
"1841","ESTRELA DO INDAIA","1","11",NULL
"1842","ESTRELA DO SUL","1","11",NULL
"1843","EUGENOPOLIS","1","11",NULL
"1844","EWBANK DA CAMARA","1","11",NULL
"1845","EXTREMA","1","11",NULL
"1846","FAMA","1","11",NULL
"1847","FARIA LEMOS","1","11",NULL
"1848","FELICIO DOS SANTOS","1","11",NULL
"1849","FELISBURGO","1","11",NULL
"1850","FELIXLANDIA","1","11",NULL
"1851","FERNANDES TOURINHO","1","11",NULL
"1852","FERROS","1","11",NULL
"1853","FERVEDOURO","1","11",NULL
"1854","FLORESTAL","1","11",NULL
"1855","FORMIGA","1","11",NULL
"1856","FORMOSO","1","11",NULL
"1857","FORTALEZA DE MINAS","1","11",NULL
"1858","FORTUNA DE MINAS","1","11",NULL
"1859","FRANCISCO BADARO","1","11",NULL
"1860","FRANCISCO DUMONT","1","11",NULL
"1861","FRANCISCO SA","1","11",NULL
"1862","FRANCISCOPOLIS","1","11",NULL
"1863","FREI GASPAR","1","11",NULL
"1864","FREI INOCENCIO","1","11",NULL
"1865","FREI LAGONEGRO","1","11",NULL
"1866","FRONTEIRA","1","11",NULL
"1867","FRONTEIRA DOS VALES","1","11",NULL
"1868","FRUTA DE LEITE","1","11",NULL
"1869","FRUTAL","1","11",NULL
"1870","FUNILANDIA","1","11",NULL
"1871","GALILEIA","1","11",NULL
"1872","GAMELEIRAS","1","11",NULL
"1873","GLAUCILANDIA","1","11",NULL
"1874","GOIABEIRA","1","11",NULL
"1875","GOIANA","1","11",NULL
"1876","GONCALVES","1","11",NULL
"1877","GONZAGA","1","11",NULL
"1878","GOUVEIA","1","11",NULL
"1879","GOVERNADOR VALADARES","1","11",NULL
"1880","GRAO MOGOL","1","11",NULL
"1881","GRUPIARA","1","11",NULL
"1882","GUANHAES","1","11",NULL
"1883","GUAPE","1","11",NULL
"1884","GUARACIABA","1","11",NULL
"1885","GUARACIAMA","1","11",NULL
"1886","GUARANESIA","1","11",NULL
"1887","GUARANI","1","11",NULL
"1888","GUARARA","1","11",NULL
"1889","GUARDA-MOR","1","11",NULL
"1890","GUAXUPE","1","11",NULL
"1891","GUIDOVAL","1","11",NULL
"1892","GUIMARANIA","1","11",NULL
"1893","GUIRICEMA","1","11",NULL
"1894","GURINHATA","1","11",NULL
"1895","HELIODORA","1","11",NULL
"1896","IAPU","1","11",NULL
"1897","IBERTIOGA","1","11",NULL
"1898","IBIA","1","11",NULL
"1899","IBIAI","1","11",NULL
"1900","IBIRACATU","1","11",NULL
"1901","IBIRACI","1","11",NULL
"1902","IBIRITE","1","11",NULL
"1903","IBITIURA DE MINAS","1","11",NULL
"1904","IBITURUNA","1","11",NULL
"1905","ICARAI DE MINAS","1","11",NULL
"1906","IGARAPE","1","11",NULL
"1907","IGARATINGA","1","11",NULL
"1908","IGUATAMA","1","11",NULL
"1909","IJACI","1","11",NULL
"1910","ILICINEA","1","11",NULL
"1911","IMBE DE MINAS","1","11",NULL
"1912","INCONFIDENTES","1","11",NULL
"1913","INDAIABIRA","1","11",NULL
"1914","INDIANOPOLIS","1","11",NULL
"1915","INGAI","1","11",NULL
"1916","INHAPIM","1","11",NULL
"1917","INHAUMA","1","11",NULL
"1918","INIMUTABA","1","11",NULL
"1919","IPABA","1","11",NULL
"1920","IPANEMA","1","11",NULL
"1921","IPATINGA","1","11",NULL
"1922","IPIACU","1","11",NULL
"1923","IPUIUNA","1","11",NULL
"1924","IRAI DE MINAS","1","11",NULL
"1925","ITABIRA","1","11",NULL
"1926","ITABIRINHA DE MANTENA","1","11",NULL
"1927","ITABIRITO","1","11",NULL
"1928","ITACAMBIRA","1","11",NULL
"1929","ITACARAMBI","1","11",NULL
"1930","ITAGUARA","1","11",NULL
"1931","ITAIPE","1","11",NULL
"1932","ITAJUBA","1","11",NULL
"1933","ITAMARANDIBA","1","11",NULL
"1934","ITAMARATI DE MINAS","1","11",NULL
"1935","ITAMBACURI","1","11",NULL
"1936","ITAMBE DO MATO DENTRO","1","11",NULL
"1937","ITAMOGI","1","11",NULL
"1938","ITAMONTE","1","11",NULL
"1939","ITANHANDU","1","11",NULL
"1940","ITANHOMI","1","11",NULL
"1941","ITAOBIM","1","11",NULL
"1942","ITAPAGIPE","1","11",NULL
"1943","ITAPECERICA","1","11",NULL
"1944","ITAPEVA","1","11",NULL
"1945","ITATIAIUCU","1","11",NULL
"1946","ITAU DE MINAS","1","11",NULL
"1947","ITAUNA","1","11",NULL
"1948","ITAVERAVA","1","11",NULL
"1949","ITINGA","1","11",NULL
"1950","ITUETA","1","11",NULL
"1951","ITUIUTABA","1","11",NULL
"1952","ITUMIRIM","1","11",NULL
"1953","ITURAMA","1","11",NULL
"1954","ITUTINGA","1","11",NULL
"1955","JABOTICATUBAS","1","11",NULL
"1956","JACINTO","1","11",NULL
"1957","JACUI","1","11",NULL
"1958","JACUTINGA","1","11",NULL
"1959","JAGUARACU","1","11",NULL
"1960","JAIBA","1","11",NULL
"1961","JAMPRUCA","1","11",NULL
"1962","JANAUBA","1","11",NULL
"1963","JANUARIA","1","11",NULL
"1964","JAPARAIBA","1","11",NULL
"1965","JAPONVAR","1","11",NULL
"1966","JECEABA","1","11",NULL
"1967","JENIPAPO DE MINAS","1","11",NULL
"1968","JEQUERI","1","11",NULL
"1969","JEQUITAI","1","11",NULL
"1970","JEQUITIBA","1","11",NULL
"1971","JEQUITINHONHA","1","11",NULL
"1972","JESUANIA","1","11",NULL
"1973","JOAIMA","1","11",NULL
"1974","JOANESIA","1","11",NULL
"1975","JOAO MONLEVADE","1","11",NULL
"1976","JOAO PINHEIRO","1","11",NULL
"1977","JOAQUIM FELICIO","1","11",NULL
"1978","JORDANIA","1","11",NULL
"1979","JOSE GONCALVES DE MINAS","1","11",NULL
"1980","JOSE RAYDAN","1","11",NULL
"1981","JOSENOPOLIS","1","11",NULL
"1982","JUATUBA","1","11",NULL
"1983","JUIZ DE FORA","1","11",NULL
"1984","JURAMENTO","1","11",NULL
"1985","JURUAIA","1","11",NULL
"1986","JUVENILIA","1","11",NULL
"1987","LADAINHA","1","11",NULL
"1988","LAGAMAR","1","11",NULL
"1989","LAGOA DA PRATA","1","11",NULL
"1990","LAGOA DOS PATOS","1","11",NULL
"1991","LAGOA DOURADA","1","11",NULL
"1992","LAGOA FORMOSA","1","11",NULL
"1993","LAGOA GRANDE","1","11",NULL
"1994","LAGOA SANTA","1","11",NULL
"1995","LAJINHA","1","11",NULL
"1996","LAMBARI","1","11",NULL
"1997","LAMIM","1","11",NULL
"1998","LARANJAL","1","11",NULL
"1999","LASSANCE","1","11",NULL
"2000","LAVRAS","1","11",NULL
"2001","LEANDRO FERREIRA","1","11",NULL
"2002","LEME DO PRADO","1","11",NULL
"2003","LEOPOLDINA","1","11",NULL
"2004","LIBERDADE","1","11",NULL
"2005","LIMA DUARTE","1","11",NULL
"2006","LIMEIRA DO OESTE","1","11",NULL
"2007","LONTRA","1","11",NULL
"2008","LUISBURGO","1","11",NULL
"2009","LUISLANDIA","1","11",NULL
"2010","LUMINARIAS","1","11",NULL
"2011","LUZ","1","11",NULL
"2012","MACHACALIS","1","11",NULL
"2013","MACHADO","1","11",NULL
"2014","MADRE DE DEUS DE MINAS","1","11",NULL
"2015","MALACACHETA","1","11",NULL
"2016","MAMONAS","1","11",NULL
"2017","MANGA","1","11",NULL
"2018","MANHUACU","1","11",NULL
"2019","MANHUMIRIM","1","11",NULL
"2020","MANTENA","1","11",NULL
"2021","MAR DE ESPANHA","1","11",NULL
"2022","MARAVILHAS","1","11",NULL
"2023","MARIA DA FE","1","11",NULL
"2024","MARIANA","1","11",NULL
"2025","MARILAC","1","11",NULL
"2026","MARIO CAMPOS","1","11",NULL
"2027","MARIPA DE MINAS","1","11",NULL
"2028","MARLIERIA","1","11",NULL
"2029","MARMELOPOLIS","1","11",NULL
"2030","MARTINHO CAMPOS","1","11",NULL
"2031","MARTINS SOARES","1","11",NULL
"2032","MATA VERDE","1","11",NULL
"2033","MATERLANDIA","1","11",NULL
"2034","MATEUS LEME","1","11",NULL
"2035","MATHIAS LOBATO","1","11",NULL
"2036","MATIAS BARBOSA","1","11",NULL
"2037","MATIAS CARDOSO","1","11",NULL
"2038","MATIPO","1","11",NULL
"2039","MATO VERDE","1","11",NULL
"2040","MATOZINHOS","1","11",NULL
"2041","MATUTINA","1","11",NULL
"2042","MEDEIROS","1","11",NULL
"2043","MEDINA","1","11",NULL
"2044","MENDES PIMENTEL","1","11",NULL
"2045","MERCES","1","11",NULL
"2046","MESQUITA","1","11",NULL
"2047","MINAS NOVAS","1","11",NULL
"2048","MINDURI","1","11",NULL
"2049","MIRABELA","1","11",NULL
"2050","MIRADOURO","1","11",NULL
"2051","MIRAI","1","11",NULL
"2052","MIRAVANIA","1","11",NULL
"2053","MOEDA","1","11",NULL
"2054","MOEMA","1","11",NULL
"2055","MONJOLOS","1","11",NULL
"2056","MONSENHOR PAULO","1","11",NULL
"2057","MONTALVANIA","1","11",NULL
"2058","MONTE ALEGRE DE MINAS","1","11",NULL
"2059","MONTE AZUL","1","11",NULL
"2060","MONTE BELO","1","11",NULL
"2061","MONTE CARMELO","1","11",NULL
"2062","MONTE FORMOSO","1","11",NULL
"2063","MONTE SANTO DE MINAS","1","11",NULL
